date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:14:56	137147/137147	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:41:58%20GMT	https://asana.com/case-study/blinkist	C:/My%20Web%20Sites/asana/asana.com/case-study/blinkist.html	(from https://asana.com/customers)
12:14:56	135305/135305	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:46:46%20GMT	https://asana.com/case-study/special-olympics-norcal	C:/My%20Web%20Sites/asana/asana.com/case-study/special-olympics-norcal.html	(from https://asana.com/customers)
12:14:57	137416/137416	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:14:54%20GMT	https://asana.com/case-study/san-francisco-aids-foundation	C:/My%20Web%20Sites/asana/asana.com/case-study/san-francisco-aids-foundation.html	(from https://asana.com/customers)
12:14:57	135558/135558	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:04:54%20GMT	https://asana.com/case-study/gospotcheck	C:/My%20Web%20Sites/asana/asana.com/case-study/gospotcheck.html	(from https://asana.com/customers)
12:14:57	135523/135523	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:40:16%20GMT	https://asana.com/case-study/the-citizenry	C:/My%20Web%20Sites/asana/asana.com/case-study/the-citizenry.html	(from https://asana.com/customers)
12:14:57	135612/135612	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:06:32%20GMT	https://asana.com/case-study/boom-studios	C:/My%20Web%20Sites/asana/asana.com/case-study/boom-studios.html	(from https://asana.com/customers)
12:14:58	137234/137234	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:52:46%20GMT	https://asana.com/case-study/young-survival-coalition	C:/My%20Web%20Sites/asana/asana.com/case-study/young-survival-coalition.html	(from https://asana.com/customers)
12:14:58	134028/134028	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:45:42%20GMT	https://asana.com/case-study/g2-event-management	C:/My%20Web%20Sites/asana/asana.com/case-study/g2-event-management.html	(from https://asana.com/customers)
12:14:59	135378/135378	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:12:04%20GMT	https://asana.com/case-study/epitaph-records	C:/My%20Web%20Sites/asana/asana.com/case-study/epitaph-records.html	(from https://asana.com/customers)
12:14:59	137149/137149	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:53:42%20GMT	https://asana.com/case-study/united-way-salt-lake	C:/My%20Web%20Sites/asana/asana.com/case-study/united-way-salt-lake.html	(from https://asana.com/customers)
12:14:59	142986/142986	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:42:40%20GMT	https://asana.com/case-study/hope-for-haiti	C:/My%20Web%20Sites/asana/asana.com/case-study/hope-for-haiti.html	(from https://asana.com/customers)
12:14:59	137736/137736	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:45:42%20GMT	https://asana.com/case-study/atta	C:/My%20Web%20Sites/asana/asana.com/case-study/atta.html	(from https://asana.com/customers)
12:15:00	135078/135078	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:34:08%20GMT	https://asana.com/case-study/venture-for-america	C:/My%20Web%20Sites/asana/asana.com/case-study/venture-for-america.html	(from https://asana.com/customers)
12:15:00	135495/135495	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:56:38%20GMT	https://asana.com/case-study/officeninjas	C:/My%20Web%20Sites/asana/asana.com/case-study/officeninjas.html	(from https://asana.com/customers)
12:15:00	138366/138366	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:28:08%20GMT	https://asana.com/case-study/humanit	C:/My%20Web%20Sites/asana/asana.com/case-study/humanit.html	(from https://asana.com/customers)
12:15:00	137028/137028	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:18:10%20GMT	https://asana.com/case-study/education-trust-west	C:/My%20Web%20Sites/asana/asana.com/case-study/education-trust-west.html	(from https://asana.com/customers)
12:15:01	134340/134340	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:44:12%20GMT	https://asana.com/case-study/dmexco	C:/My%20Web%20Sites/asana/asana.com/case-study/dmexco.html	(from https://asana.com/customers)
12:15:01	135532/135532	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:00:30%20GMT	https://asana.com/case-study/telfer-marketing	C:/My%20Web%20Sites/asana/asana.com/case-study/telfer-marketing.html	(from https://asana.com/customers)
12:15:01	135365/135365	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:20:38%20GMT	https://asana.com/case-study/barfoot-thompson	C:/My%20Web%20Sites/asana/asana.com/case-study/barfoot-thompson.html	(from https://asana.com/customers)
12:15:01	135542/135542	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:28%20GMT	https://asana.com/case-study/compassion-australia	C:/My%20Web%20Sites/asana/asana.com/case-study/compassion-australia.html	(from https://asana.com/customers)
12:15:02	136171/136171	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:13:46%20GMT	https://asana.com/case-study/together-we-rise	C:/My%20Web%20Sites/asana/asana.com/case-study/together-we-rise.html	(from https://asana.com/customers)
12:15:02	132612/132612	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:54:28%20GMT	https://asana.com/case-study/engage-interactive	C:/My%20Web%20Sites/asana/asana.com/case-study/engage-interactive.html	(from https://asana.com/customers)
12:15:02	134794/134794	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:03:50%20GMT	https://asana.com/case-study/mate	C:/My%20Web%20Sites/asana/asana.com/case-study/mate.html	(from https://asana.com/customers)
12:15:03	133859/133859	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:50:50%20GMT	https://asana.com/case-study/borussia-monchengladbach	C:/My%20Web%20Sites/asana/asana.com/case-study/borussia-monchengladbach.html	(from https://asana.com/customers)
12:15:03	135207/135207	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:38:02%20GMT	https://asana.com/case-study/car-next-door	C:/My%20Web%20Sites/asana/asana.com/case-study/car-next-door.html	(from https://asana.com/customers)
12:15:03	135039/135039	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:38:04%20GMT	https://asana.com/case-study/phoria	C:/My%20Web%20Sites/asana/asana.com/case-study/phoria.html	(from https://asana.com/customers)
12:15:03	133533/133533	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:34:28%20GMT	https://asana.com/case-study/tdm-growth-partners	C:/My%20Web%20Sites/asana/asana.com/case-study/tdm-growth-partners.html	(from https://asana.com/customers)
12:15:04	138596/138596	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:45:06%20GMT	https://asana.com/case-study/islamic-relief-canada	C:/My%20Web%20Sites/asana/asana.com/case-study/islamic-relief-canada.html	(from https://asana.com/customers)
12:15:04	135681/135681	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:12:14%20GMT	https://asana.com/case-study/clas-ohlson	C:/My%20Web%20Sites/asana/asana.com/case-study/clas-ohlson.html	(from https://asana.com/customers)
12:15:04	132175/132175	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:47:08%20GMT	https://asana.com/case-study/wind	C:/My%20Web%20Sites/asana/asana.com/case-study/wind.html	(from https://asana.com/customers)
12:15:04	135956/135956	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:18:48%20GMT	https://asana.com/case-study/holistics	C:/My%20Web%20Sites/asana/asana.com/case-study/holistics.html	(from https://asana.com/customers)
12:15:05	133452/133452	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:59:40%20GMT	https://asana.com/case-study/grain	C:/My%20Web%20Sites/asana/asana.com/case-study/grain.html	(from https://asana.com/customers)
12:15:05	133056/133056	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:39:46%20GMT	https://asana.com/case-study/hello-social	C:/My%20Web%20Sites/asana/asana.com/case-study/hello-social.html	(from https://asana.com/customers)
12:15:05	134585/134585	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:52:42%20GMT	https://asana.com/case-study/stride	C:/My%20Web%20Sites/asana/asana.com/case-study/stride.html	(from https://asana.com/customers)
12:15:06	140567/140567	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:40:56%20GMT	https://asana.com/case-study/stance	C:/My%20Web%20Sites/asana/asana.com/case-study/stance.html	(from https://asana.com/customers)
12:15:06	136592/136592	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:39:34%20GMT	https://asana.com/case-study/nten	C:/My%20Web%20Sites/asana/asana.com/case-study/nten.html	(from https://asana.com/customers)
12:15:06	130443/130443	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:03:48%20GMT	https://asana.com/case-study/social-driver	C:/My%20Web%20Sites/asana/asana.com/case-study/social-driver.html	(from https://asana.com/customers)
12:15:06	131124/131124	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:16:38%20GMT	https://asana.com/case-study/weploy	C:/My%20Web%20Sites/asana/asana.com/case-study/weploy.html	(from https://asana.com/customers)
12:15:07	130344/130344	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:41:50%20GMT	https://asana.com/case-study/zenegy	C:/My%20Web%20Sites/asana/asana.com/case-study/zenegy.html	(from https://asana.com/customers)
12:15:07	138841/138841	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:47:04%20GMT	https://asana.com/case-study/stand-earth	C:/My%20Web%20Sites/asana/asana.com/case-study/stand-earth.html	(from https://asana.com/customers)
12:15:07	135963/135963	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:22:44%20GMT	https://asana.com/case-study/make-school	C:/My%20Web%20Sites/asana/asana.com/case-study/make-school.html	(from https://asana.com/customers)
12:15:07	136020/136020	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:42:56%20GMT	https://asana.com/case-study/sophos	C:/My%20Web%20Sites/asana/asana.com/case-study/sophos.html	(from https://asana.com/customers)
12:15:08	136821/136821	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:00:26%20GMT	https://asana.com/case-study/carta	C:/My%20Web%20Sites/asana/asana.com/case-study/carta.html	(from https://asana.com/customers)
12:15:08	137783/137783	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:22:26%20GMT	https://asana.com/case-study/olo	C:/My%20Web%20Sites/asana/asana.com/case-study/olo.html	(from https://asana.com/customers)
12:15:08	137843/137843	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:11:56%20GMT	https://asana.com/case-study/morning-coworking	C:/My%20Web%20Sites/asana/asana.com/case-study/morning-coworking.html	(from https://asana.com/customers)
12:15:08	137102/137102	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:01:20%20GMT	https://asana.com/case-study/cadeau-maestro	C:/My%20Web%20Sites/asana/asana.com/case-study/cadeau-maestro.html	(from https://asana.com/customers)
12:15:09	139931/139931	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:29:24%20GMT	https://asana.com/case-study/fond-of	C:/My%20Web%20Sites/asana/asana.com/case-study/fond-of.html	(from https://asana.com/customers)
12:15:09	134707/134707	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:37:54%20GMT	https://asana.com/case-study/myodetox	C:/My%20Web%20Sites/asana/asana.com/case-study/myodetox.html	(from https://asana.com/customers)
12:15:09	59166/59166	---M--	200	added ('OK')	image/jpeg	etag:%225f001b971c4434d7e09bfbded66a8205%22	https://luna1.co/2ebc0d.jpg	C:/My%20Web%20Sites/asana/luna1.co/2ebc0d.jpg	(from https://asana.com/customers)
12:15:09	136321/136321	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:42:10%20GMT	https://asana.com/case-study/overstock	C:/My%20Web%20Sites/asana/asana.com/case-study/overstock.html	(from https://asana.com/customers)
12:15:10	39985/39985	---M--	200	added ('OK')	image/jpeg	etag:%22770a5253dac7d842dd84151c1e169ac0%22	https://luna1.co/935c42.jpg	C:/My%20Web%20Sites/asana/luna1.co/935c42.jpg	(from https://asana.com/customers)
12:15:10	136456/136456	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:35:58%20GMT	https://asana.com/case-study/open-door	C:/My%20Web%20Sites/asana/asana.com/case-study/open-door.html	(from https://asana.com/customers)
12:15:10	136704/136704	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:36:56%20GMT	https://asana.com/case-study/food-assembly	C:/My%20Web%20Sites/asana/asana.com/case-study/food-assembly.html	(from https://asana.com/customers)
12:15:10	53178/53178	---M--	200	added ('OK')	image/jpeg	etag:%225b88d7f12889a67e17be2ec53439e6c8%22	https://luna1.co/a9862c.jpg	C:/My%20Web%20Sites/asana/luna1.co/a9862c.jpg	(from https://asana.com/customers)
12:15:10	61981/61981	---M--	200	added ('OK')	image/jpeg	etag:%22c41b45a4dc1f94e9764cf33eabddfd68%22	https://luna1.co/03178a.jpg	C:/My%20Web%20Sites/asana/luna1.co/03178a.jpg	(from https://asana.com/customers)
12:15:11	135256/135256	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:57:20%20GMT	https://asana.com/case-study/hackreactor	C:/My%20Web%20Sites/asana/asana.com/case-study/hackreactor.html	(from https://asana.com/customers)
12:15:11	136226/136226	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:54:40%20GMT	https://asana.com/case-study/stylehaul	C:/My%20Web%20Sites/asana/asana.com/case-study/stylehaul.html	(from https://asana.com/customers)
12:15:11	94681/94681	---M--	200	added ('OK')	image/png	etag:%2237b9e62a5fcd2cc473eaabdcc2c67927%22	https://luna1.co/889edc.png	C:/My%20Web%20Sites/asana/luna1.co/889edc.png	(from https://asana.com/customers)
12:15:11	133716/133716	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:54:22%20GMT	https://asana.com/case-study/baggu	C:/My%20Web%20Sites/asana/asana.com/case-study/baggu.html	(from https://asana.com/customers)
12:15:12	79322/79322	---M--	200	added ('OK')	image/png	etag:%22a06ac42816061b7c158523f6503aacc8%22	https://luna1.co/ce9053.png	C:/My%20Web%20Sites/asana/luna1.co/ce9053.png	(from https://asana.com/customers)
12:15:12	153507/153507	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:47:30%20GMT	https://asana.com/de/case-study/messe-dusseldorf	C:/My%20Web%20Sites/asana/asana.com/de/case-study/messe-dusseldorf.html	(from https://asana.com/customers)
12:15:12	155482/155482	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:50:28%20GMT	https://asana.com/de/case-study/team-beverage	C:/My%20Web%20Sites/asana/asana.com/de/case-study/team-beverage.html	(from https://asana.com/customers)
12:15:12	162157/162157	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:46:58%20GMT	https://asana.com/ja/case-study/lig	C:/My%20Web%20Sites/asana/asana.com/ja/case-study/lig.html	(from https://asana.com/customers)
12:15:13	160816/160816	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:54:56%20GMT	https://asana.com/ja/case-study/cancerscan	C:/My%20Web%20Sites/asana/asana.com/ja/case-study/cancerscan.html	(from https://asana.com/customers)
12:15:13	163289/163289	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:29:46%20GMT	https://asana.com/ja/case-study/zaim	C:/My%20Web%20Sites/asana/asana.com/ja/case-study/zaim.html	(from https://asana.com/customers)
12:15:13	157371/157371	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:13:46%20GMT	https://asana.com/ja/case-study/campfire	C:/My%20Web%20Sites/asana/asana.com/ja/case-study/campfire.html	(from https://asana.com/customers)
12:15:13	158640/158640	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:51:22%20GMT	https://asana.com/ja/case-study/cyberagent	C:/My%20Web%20Sites/asana/asana.com/ja/case-study/cyberagent.html	(from https://asana.com/customers)
12:15:13	165275/165275	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:57:06%20GMT	https://asana.com/ja/case-study/smartcamp	C:/My%20Web%20Sites/asana/asana.com/ja/case-study/smartcamp.html	(from https://asana.com/customers)
12:15:14	157823/157823	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:08:18%20GMT	https://asana.com/ja/case-study/sigmaxyz	C:/My%20Web%20Sites/asana/asana.com/ja/case-study/sigmaxyz.html	(from https://asana.com/customers)
12:15:14	122385/122385	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/case-study/sling-stone	C:/My%20Web%20Sites/asana/asana.com/case-study/sling-stone	(from https://asana.com/customers)
12:15:15	501639/501639	---M--	200	added ('OK')	image/jpeg	etag:%22f175d9deba5e30278df717aad84de4a9%22	https://luna1.co/94213c.jpg	C:/My%20Web%20Sites/asana/luna1.co/94213c.jpg	(from https://asana.com/customers)
12:15:15	694/694	---M-Z	200	added ('OK')	text/javascript	etag:%22b593820a6b75fd682c22d6466299f28e%22	https://luna1.co/assets/dist/hashed/js/page-specific/image-cards-localized-b593820a6b.js	C:/My%20Web%20Sites/asana/luna1.co/assets/dist/hashed/js/page-specific/image-cards-localized-b593820a6b.js	(from https://asana.com/customers)
12:15:15	246388/246388	---M--	200	added ('OK')	image/png	etag:%2209d23f264936d172d4581d00b804f2d0%22	https://luna1.co/031f6a.png	C:/My%20Web%20Sites/asana/luna1.co/031f6a.png	(from https://asana.com/customers)
12:15:15	648848/648848	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:21:10%20GMT	https://asana.com/de/customers	C:/My%20Web%20Sites/asana/asana.com/de/customers.html	(from https://asana.com/customers)
12:15:15	649935/649935	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:59:28%20GMT	https://asana.com/es/customers	C:/My%20Web%20Sites/asana/asana.com/es/customers.html	(from https://asana.com/customers)
12:15:15	660146/660146	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:18:36%20GMT	https://asana.com/fr/customers	C:/My%20Web%20Sites/asana/asana.com/fr/customers.html	(from https://asana.com/customers)
12:15:16	650931/650931	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:18:00%20GMT	https://asana.com/pt/customers	C:/My%20Web%20Sites/asana/asana.com/pt/customers.html	(from https://asana.com/customers)
12:15:16	664245/664245	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:12:54%20GMT	https://asana.com/ja/customers	C:/My%20Web%20Sites/asana/asana.com/ja/customers.html	(from https://asana.com/customers)
12:15:16	141534/141534	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:31:06%20GMT	https://asana.com/sales?goals	C:/My%20Web%20Sites/asana/asana.com/sales152c.html	(from https://asana.com/product/goals)
12:15:16	75505/75505	---M--	200	added ('OK')	image/png	etag:%22606d0e33da3c16a96dbb8dea31420bf4%22	https://luna1.co/40352c.png	C:/My%20Web%20Sites/asana/luna1.co/40352c.png	(from https://asana.com/product/goals)
12:15:17	103821/103821	---M--	200	added ('OK')	image/png	etag:%22d70d528ddd418f0ec23cd3ad0b91b04c%22	https://luna1.co/d37128.png	C:/My%20Web%20Sites/asana/luna1.co/d37128.png	(from https://asana.com/product/goals)
12:15:18	40054/40054	---M--	200	added ('OK')	image/png	etag:%225039af9081c6f23a82e8395b089f7cd1%22	https://luna1.co/c523e2.png	C:/My%20Web%20Sites/asana/luna1.co/c523e2.png	(from https://asana.com/product/goals)
12:15:18	33295/33295	---M--	200	added ('OK')	image/png	etag:%22b9a8f28d1399b02a16c34995ddc38a44%22	https://luna1.co/8d483d.png	C:/My%20Web%20Sites/asana/luna1.co/8d483d.png	(from https://asana.com/product/goals)
12:15:18	63276/63276	---M--	200	added ('OK')	image/png	etag:%223a4d6707701b660b22b72178e064cc71%22	https://luna1.co/49dd98.png	C:/My%20Web%20Sites/asana/luna1.co/49dd98.png	(from https://asana.com/product/goals)
12:15:18	144003/144003	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:07:30%20GMT	https://asana.com/resources/okr-goal-management-ebook	C:/My%20Web%20Sites/asana/asana.com/resources/okr-goal-management-ebook.html	(from https://asana.com/product/goals)
12:15:19	153525/153525	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:07:54%20GMT	https://asana.com/de/product/goals	C:/My%20Web%20Sites/asana/asana.com/de/product/goals.html	(from https://asana.com/product/goals)
12:15:19	153543/153543	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:40:54%20GMT	https://asana.com/es/product/goals	C:/My%20Web%20Sites/asana/asana.com/es/product/goals.html	(from https://asana.com/product/goals)
12:15:19	155120/155120	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:35:54%20GMT	https://asana.com/fr/product/goals	C:/My%20Web%20Sites/asana/asana.com/fr/product/goals.html	(from https://asana.com/product/goals)
12:15:19	153061/153061	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:47:26%20GMT	https://asana.com/pt/product/goals	C:/My%20Web%20Sites/asana/asana.com/pt/product/goals.html	(from https://asana.com/product/goals)
12:15:19	156430/156430	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:16%20GMT	https://asana.com/ja/product/goals	C:/My%20Web%20Sites/asana/asana.com/ja/product/goals.html	(from https://asana.com/product/goals)
12:15:20	15042/15042	---M--	200	added ('OK')	image/png	etag:%22170fd3e762a46d520038c42dc4ac291c%22	https://luna1.co/6ad8cc.png	C:/My%20Web%20Sites/asana/luna1.co/6ad8cc.png	(from https://asana.com/product/timeline)
12:15:20	56628/56628	---M--	200	added ('OK')	image/png	etag:%2224c14e8987c06f3029f56078af6a847c%22	https://luna1.co/d1b5b3.png	C:/My%20Web%20Sites/asana/luna1.co/d1b5b3.png	(from https://asana.com/product/timeline)
12:15:20	7127/7127	---M--	200	added ('OK')	image/png	etag:%224b1c0ca7b9003adc272188dca5f839bb%22	https://luna1.co/57d9b6.png	C:/My%20Web%20Sites/asana/luna1.co/57d9b6.png	(from https://asana.com/product/timeline)
12:15:20	7377/7377	---M--	200	added ('OK')	image/png	etag:%228df72173db91becad1c8653bcc4ea473%22	https://luna1.co/2070ee.png	C:/My%20Web%20Sites/asana/luna1.co/2070ee.png	(from https://asana.com/product/timeline)
12:15:21	13250/13250	---M--	200	added ('OK')	image/png	etag:%22f176693f277597f7791dfef9da18368b%22	https://luna1.co/fda860.png	C:/My%20Web%20Sites/asana/luna1.co/fda860.png	(from https://asana.com/product/timeline)
12:15:21	169/169	---M-Z	200	added ('OK')	text/javascript	etag:%22908c79ff1b26e6cd881d623d3652c325%22	https://luna1.co/assets/dist/hashed/js/page-specific/video-popup-908c79ff1b.js	C:/My%20Web%20Sites/asana/luna1.co/assets/dist/hashed/js/page-specific/video-popup-908c79ff1b.js	(from https://asana.com/product/timeline)
12:15:21	34193/34193	---M--	200	added ('OK')	image/png	etag:%2252e1d646281356bcabb65b0d88b28b8a%22	https://luna1.co/ea146c.png	C:/My%20Web%20Sites/asana/luna1.co/ea146c.png	(from https://asana.com/product/timeline)
12:15:21	107942/107942	---M--	200	added ('OK')	image/png	etag:%22f9db26e178c0b34775c93f22375f1457%22	https://luna1.co/9229bd.png	C:/My%20Web%20Sites/asana/luna1.co/9229bd.png	(from https://asana.com/product/timeline)
12:15:22	39736/39736	---M--	200	added ('OK')	image/png	etag:%226490f24f9bd8ad1cc5be53fbd6e2c908%22	https://luna1.co/38db48.png	C:/My%20Web%20Sites/asana/luna1.co/38db48.png	(from https://asana.com/product/timeline)
12:15:22	134960/134960	---M--	200	added ('OK')	image/png	etag:%225da5408162c4a3b3332c18d943692569%22	https://luna1.co/3fa273.png	C:/My%20Web%20Sites/asana/luna1.co/3fa273.png	(from https://asana.com/product/timeline)
12:15:22	142491/142491	---M--	200	added ('OK')	image/png	etag:%221a0ab5707eda4a1b202556ee42cdc470%22	https://luna1.co/65a122.png	C:/My%20Web%20Sites/asana/luna1.co/65a122.png	(from https://asana.com/product/timeline)
12:15:22	154897/154897	---M--	200	added ('OK')	image/png	etag:%224f438f5f8d648d50e591068766a987cd%22	https://luna1.co/dfb07b.png	C:/My%20Web%20Sites/asana/luna1.co/dfb07b.png	(from https://asana.com/product/timeline)
12:15:22	13059/13059	---M--	200	added ('OK')	image/png	etag:%2214619c284ca935569e26e25399f9a0d3%22	https://luna1.co/4092a7.png	C:/My%20Web%20Sites/asana/luna1.co/4092a7.png	(from https://asana.com/product/timeline)
12:15:23	125527/125527	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:44:56%20GMT	https://asana.com/vision	C:/My%20Web%20Sites/asana/asana.com/vision.html	(from https://asana.com/product/timeline)
12:15:23	160185/160185	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:13:32%20GMT	https://asana.com/de/product/timeline	C:/My%20Web%20Sites/asana/asana.com/de/product/timeline.html	(from https://asana.com/product/timeline)
12:15:23	159996/159996	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:11:02%20GMT	https://asana.com/es/product/timeline	C:/My%20Web%20Sites/asana/asana.com/es/product/timeline.html	(from https://asana.com/product/timeline)
12:15:23	162047/162047	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:31:42%20GMT	https://asana.com/fr/product/timeline	C:/My%20Web%20Sites/asana/asana.com/fr/product/timeline.html	(from https://asana.com/product/timeline)
12:15:24	160031/160031	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:36:24%20GMT	https://asana.com/pt/product/timeline	C:/My%20Web%20Sites/asana/asana.com/pt/product/timeline.html	(from https://asana.com/product/timeline)
12:15:24	163763/163763	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:09:12%20GMT	https://asana.com/ja/product/timeline	C:/My%20Web%20Sites/asana/asana.com/ja/product/timeline.html	(from https://asana.com/product/timeline)
12:15:25	72395/72395	---M--	200	added ('OK')	image/png	etag:%22abab087804f6e36e7a5a7ae399ff6c50%22	https://luna1.co/b6562c.png	C:/My%20Web%20Sites/asana/luna1.co/b6562c.png	(from https://asana.com/product/portfolios)
12:15:25	1515/1515	---M--	200	added ('OK')	image/png	etag:%22c2d8e7964cd346101e4dc641e374aa5c%22	https://luna1.co/ae0d9f.png	C:/My%20Web%20Sites/asana/luna1.co/ae0d9f.png	(from https://asana.com/product/portfolios)
12:15:25	1442/1442	---M--	200	added ('OK')	image/png	etag:%22a8fee9b9902032baa7b00a11b57bce2f%22	https://luna1.co/b3b931.png	C:/My%20Web%20Sites/asana/luna1.co/b3b931.png	(from https://asana.com/product/portfolios)
